"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","wt_ba_mean","wt_veh_mean","hk3456_ba_mean","hk3456_veh_mean"
"Os01g0107400",84.4337952139922,1.04003010174768,0.297749668373891,3.49296812798358,0.000477683518861846,0.0240910976697503,24.2736686120197,12.3463623109375,11.5937397255107,15.5111147477
"Os01g0136300",63.9702386739524,1.15978878822226,0.292717948946535,3.96213758806465,7.42817106388827e-05,0.00515241296423361,8.70579412341746,4.02432105776411,5.02225994854119,5.17872783433988
"Os01g0142300",118.949836521615,1.52535221648415,0.303207162852643,5.03072619437246,4.88625538988359e-07,6.31634882343791e-05,7.19017512369862,2.60806007509761,1.74219533381208,1.49367473368155
"Os01g0153700",500.677953543545,2.33947627427499,0.195537623767904,11.9643280366947,5.46381113498859e-33,8.22624976470783e-30,35.8850549350069,7.33273514254826,4.85797092641823,5.31663011039927
"Os01g0153800",467.555638358966,3.77451838726381,0.245600385464947,15.3685360880776,2.66114260678642e-53,1.36223890041397e-49,79.5022522054978,5.97923806113756,3.14989743443526,3.21427430606783
"Os01g0182300",47.7845815165441,1.67268000167907,0.355893988660724,4.69993890027079,2.60239340879642e-06,0.000285872357502765,7.63410265857988,2.50624649561203,3.29324119398838,3.35054751183888
"Os01g0187600",17.2014328469228,2.07567888463525,0.602449418678652,3.44539943152045,0.000570216105988322,0.0280744576128075,1.1526849958054,0.279588995959271,0.24768314322845,0.120253575874597
"Os01g0197700",442.187973666428,3.5164483815274,0.279442002999779,12.5838218441706,2.59180770327228e-36,4.14608238532838e-33,31.0731604606401,2.76359862550212,2.40392267386794,1.93664962497651
"Os01g0209800",232.307521262528,2.00775638982188,0.24333247595257,8.25108272934857,1.5696583772062e-16,9.343117712696e-14,11.377139248188,2.93443316007803,3.12825917994584,2.91584981856359
"Os01g0212700",436.475087366782,1.15412435578557,0.275647441781292,4.18695834188548,2.82717690866622e-05,0.00226838849458658,34.1312996425712,16.0004152290717,21.7491905261602,19.4376903546763
"Os01g0296200",87.3489952953658,3.10316638070467,0.310832607175989,9.98340041895187,1.80183720823958e-23,1.7080749386997e-20,7.13528229968623,0.858648546776659,0.969739557284582,1.13697059761565
"Os01g0370000",122.105595558778,3.85157911254291,0.544860066851546,7.06893264319979,1.56129903778875e-12,5.40019579354095e-10,10.5961882714268,0.751673563461982,1.84702194591999,1.59351448289874
"Os01g0558100",83.5139094224627,1.24459557701472,0.378245223642408,3.29044624814975,0.00100028610632065,0.0443714434857489,6.96347158323114,3.00716958038836,4.68072552239027,4.69305195971779
"Os01g0580500",409.146478150351,1.52256170352413,0.326941078621008,4.65699113108112,3.20864261728764e-06,0.000343620116273962,27.1683611918615,9.85461011605106,18.6632724988152,16.6321053979296
"Os01g0607200",2005.47168713551,1.31628100874625,0.195472400869717,6.7338458160319,1.65236275269362e-11,4.86117524772335e-09,98.2871282964379,41.0348751883654,25.709355326741,22.4892911334394
"Os01g0607250",80.1027001976338,1.22945966898753,0.350751337258481,3.5052173388622,0.000456234674754972,0.0232616065744094,5.11173933981883,2.24671794195103,1.18189503454507,1.46080965145283
"Os01g0623900",260.508167605514,1.91847334164518,0.163170437427315,11.7574811460549,6.46338348936406e-32,9.19057224501517e-29,22.0068687798079,6.04841720255048,4.1415483471077,3.86387536047444
"Os01g0625300",39.3093407823657,1.32597229528005,0.354588476574153,3.73946809577935,0.000184410050408871,0.01134609432744,2.32978116803028,0.965339945773684,0.922533279069297,0.656312432868138
"Os01g0625900",47.0688686757873,1.31396056908998,0.369339421272363,3.55759632850299,0.000374263871978751,0.0200823559817529,1.06642137780321,0.446606465847047,2.62861989790376,2.52901344375787
"Os01g0626400",881.340543785627,1.28622921080385,0.202139131722189,6.36308863031817,1.97736510267699e-10,5.16435304112425e-08,68.3594882721474,28.7188097176628,23.9785568382162,23.6126381992106
"Os01g0635550",24.0387417109746,1.65677477179142,0.497560064946516,3.32979852788127,0.000869088444074958,0.0397930567550958,1.89948640643417,0.609642878387203,1.01280262883082,0.845912144835907
"Os01g0653100",28.6201818846901,1.88356357769506,0.571785134600967,3.29418073978006,0.000987090059884294,0.0440149304577326,1.02168896983936,0.286055832851313,1.94723891654076,1.62709832522939
"Os01g0657801",125.480451628096,1.07318763413558,0.29577351960211,3.62841012805775,0.000285171986761645,0.0162560734992523,4.25147773711995,2.08906127338714,4.0434957834193,3.92180349839425
"Os01g0676900",6.62918520327742,5.12031746180738,1.4461078646421,3.54075763433774,0.000398979895667515,0.0211426302890477,0.993386753916806,0.0272692785397726,0.51809684105229,0.557496398042005
"Os01g0701700",27.479937367416,1.76559112137025,0.416671454946261,4.23736999597911,2.26153287348598e-05,0.0018672236740927,2.03359080368723,0.614719784746325,0.830745406997787,0.364166644299281
"Os01g0710200",23.8460734151351,2.88990003408082,0.490034992768156,5.89733402048714,3.69421562192455e-09,7.50424197167927e-07,1.39572030713947,0.194798358635368,0.701532233508062,0.670810660299001
"Os01g0734800",195.546623493955,1.12155310070467,0.29069828785385,3.85813452492206,0.000114255759004493,0.00756851550187019,11.4743039135497,5.50451071862401,1.71801496153318,2.11409697713226
"Os01g0735900",104.70457473226,1.28720701522724,0.25145256580584,5.11908483058058,3.07021847990513e-07,4.27077402136803e-05,5.75191170398735,2.46724929313352,2.3965238131443,2.03246152768343
"Os01g0746400",396.7132851037,1.64279333666328,0.288688481510864,5.69053994834032,1.26638279411601e-08,2.26664808499296e-06,29.2296245651545,9.66677601363156,3.29587834244965,2.51824579559449
"Os01g0747400",239.517754980864,1.06409955932284,0.194360524221504,5.47487491909691,4.37820751295733e-08,6.91729761074955e-06,7.62924670649208,3.76214548629935,2.34100306109555,2.57346042895836
"Os01g0758500",21.4255889666257,1.65662067858348,0.461386049312852,3.59053049187489,0.000330005619910848,0.0180867105816234,1.20666179828245,0.396553101083597,0.594248913499216,0.583407595736498
"Os01g0760800",67.8015657989926,1.08991145481774,0.335468070882955,3.24892754159609,0.00115840981671539,0.0499991555798151,1.9079766606165,0.941451318425613,1.05320992204569,1.04180624808346
"Os01g0764800",22668.2570996576,1.03811995638054,0.27512444504598,3.77327414947459,0.000161119074333866,0.0100914190479471,611.146890839297,307.422568682043,431.548049066768,372.904320534652
"Os01g0764850",546.452917747251,1.62310578205156,0.359287579170302,4.51756719728463,6.25541795792901e-06,0.000618175376962136,34.0554084483587,10.957877480203,20.4105596389432,21.731687906813
"Os01g0772500",85.8517752675076,1.49381542344453,0.318487152084077,4.69034751847755,2.72741418787643e-06,0.000297125640627818,4.11843491594496,1.54199955076276,2.9094401315013,2.15754131056633
"Os01g0775400",1221.99697271414,3.57263678165477,0.267043648939462,13.3784750015331,8.07879372897461e-41,2.06776725493105e-37,108.174590643678,9.51274815027372,0.309973960620078,0.316585760501038
"Os01g0785400",302.907869630557,2.31966713480149,0.33962564394785,6.83007062669764,8.48728376909566e-12,2.64917107402443e-09,10.0744025216819,2.09921389535121,6.4260228237641,5.79429131699774
"Os01g0788500",312.781957531783,1.13047254295372,0.206207724566721,5.48220269308068,4.20062553239176e-08,6.71968815634794e-06,7.27843151915044,3.41711174104852,2.87652333216283,2.74086178856112
"Os01g0800200",12.4880329445497,5.57996694920328,1.09750480576798,5.08423008252677,3.69120271917579e-07,4.94640490038243e-05,29.0915140830117,0.634249435059497,0,0
"Os01g0823100",57.3994767033513,2.29532804587221,0.571705055452176,4.01488149174539,5.94756712883788e-05,0.00430022544244648,4.31492626183616,0.930636247490173,1.62537081303873,1.69989331060388
"Os01g0833400",124.872302692702,1.23285622423285,0.239283847213111,5.15227516855682,2.57345055652751e-07,3.65930372190676e-05,10.189288820161,4.4673850223343,6.11360930060974,6.45316524569735
"Os01g0836900",131.223143257899,-1.15348578181393,0.327766468123329,-3.51923059249583,0.000432800353890542,0.022288782812532,1.39192830737747,3.19778634326533,6.8894034080999,7.39786552652819
"Os01g0840300",245.438116600626,1.13512624652518,0.283230965756935,4.00777592764813,6.12932310603802e-05,0.00439439845655583,682.964520209584,319.931773973802,334.552275647769,364.685467492312
"Os01g0848900",113.232784022543,2.31196479318104,0.263959670436465,8.75878042035037,1.97374176702085e-18,1.44336915791139e-15,12.8711143938641,2.68444427653149,1.33099652607148,1.11695800154624
"Os01g0864000",590.159817122358,1.47882871123242,0.286746344962887,5.15727135571274,2.50574540602097e-07,3.58293595905623e-05,39.144446474051,14.5635301529514,21.6151108184967,24.7285058396693
